monthSales,originalPrice,praiseContent,price,productName,productSpuId,productStatus,promotionInfo,wmPoiId,city,province,store
74,45.5,赞1,30.5,冰镇 西瓜/半（送勺子）,1389634652,0,6.7折,1007879682323888,石家庄,河北省,泰芒鲜果店
109,18.8,赞1,14.99,鲜切 冰镇西瓜600g盒,1355049761,0,7.97折,1007879682323888,石家庄,河北省,泰芒鲜果店
338,7.9,赞2,7.68,鲜切 冰镇西瓜400g （特甜）,742138531,0,9.72折,1007879682323888,石家庄,河北省,泰芒鲜果店
116,2,赞0,1,为我点亮右上角小星星哦 迷你冰镇西瓜切150g,1522088273,0,5.0折,1007879682323888,石家庄,河北省,泰芒鲜果店
19,35.5,赞0,28.5,芒果 +西瓜+香蕉 盒500g,1337233374,0,8.03折,1007879682323888,石家庄,河北省,泰芒鲜果店
42,18.8,赞0,16.9,高乐蜜 芒果+西瓜300g/盒,1337349523,0,8.99折,1007879682323888,石家庄,河北省,泰芒鲜果店
144,15,赞1,12,西瓜切,1372957839,0,8.0折,989862294498485,邯郸,河北省,深夜食堂
41,18,赞0,18,西瓜+哈密瓜,1487498499,0,,989862294498485,邯郸,河北省,深夜食堂
57,12.8,赞0,12.8,北京 鲜切甜王西瓜 鲜切甜王西瓜 一份,1232792625,0,,1096811275098479,邯郸,河北省,水果干鲜店
30,12.88,赞0,12.88,北京 鲜切黑美人西瓜 西瓜,868860882,0,,1096811275098479,邯郸,河北省,水果干鲜店
3,11.8,赞0,11.8,五香西瓜子,434450204,0,,1096811275098479,邯郸,河北省,水果干鲜店
3,15.8,赞0,15.8,🎖鲜切宁夏中卫西瓜+火龙果🕴,431952467,0,,1096811275098479,邯郸,河北省,水果干鲜店
132,15,赞0,15,西瓜汁,1269866736,0,,867631820211900,邯郸,河北省,7果7果（新丹兰店）
0,24,赞0,24,西瓜优酪乳,1291345771,0,,867631820211900,邯郸,河北省,7果7果（新丹兰店）
30,12,赞1,12,西瓜冰沙,1270070048,0,,867631820211900,邯郸,河北省,7果7果（新丹兰店）
0,15,赞0,15,西瓜汁（中）,1330632431,0,,867631820211900,邯郸,河北省,7果7果（新丹兰店）
0,15,赞0,15,玫蜜西瓜（冰）,1270105786,0,,867631820211900,邯郸,河北省,7果7果（新丹兰店）
0,31,赞0,31,西瓜汁+薯条,1291570327,0,,867631820211900,邯郸,河北省,7果7果（新丹兰店）
3,47.8,赞0,47.8,海南 麒麟瓜 海南麒麟,1376370633,0,,1049064123724305,邯郸,河北省,果多美干鲜果品
0,26.8,赞0,26.8,海南 特小凤西瓜,1309350747,0,,1049064123724305,邯郸,河北省,果多美干鲜果品
7,9.9,赞0,9.9,越南 黑美人西瓜,1393898270,0,,1049064123724305,邯郸,河北省,果多美干鲜果品
0,19.9,赞0,19.9,越南 黑美人西瓜,1305019255,0,,1049064123724305,邯郸,河北省,果多美干鲜果品
3,24.9,赞0,24.9,西瓜十芒果十哈蜜瓜,1393904512,0,,1049064123724305,邯郸,河北省,果多美干鲜果品
0,22.9,赞0,22.9,西瓜十奇异果十芒果,1393771761,0,,1049064123724305,邯郸,河北省,果多美干鲜果品
0,22,赞0,19.8,三瓜切(西瓜、哈密瓜、绿香瓜）,1336680881,0,9.0折,937425038767442,邯郸,河北省,果匠水果捞(和平路店）
1,20,赞0,16.8,西瓜葡萄干捞(大份),1336319132,0,8.4折,937425038767442,邯郸,河北省,果匠水果捞(和平路店）
2,12.9,赞0,12.9,西瓜切,1336396466,0,,937425038767442,邯郸,河北省,果匠水果捞(和平路店）
1,30.8,赞0,22.8,西瓜+绿宝石香瓜+芒果,1502803334,0,7.4折,937425038767442,邯郸,河北省,果匠水果捞(和平路店）
1,24.8,赞0,18.8,西瓜+绿宝石香瓜+白火龙果,1502777846,0,7.58折,937425038767442,邯郸,河北省,果匠水果捞(和平路店）
1,23.8,赞0,13.8,西瓜+哈密瓜,1502802673,0,5.8折,937425038767442,邯郸,河北省,果匠水果捞(和平路店）
0,15.8,赞0,15.8,新品~西瓜香蕉酸奶冰粉,1521222665,0,,964118260510820,邯郸,河北省,胡桃先生烘培工作室
10,12,赞0,12,纯西瓜汁,345704285,0,,958436018780773,唐山,河北省,喜洛菲冷热饮甜品咖啡
4,12,赞0,12,纤维西瓜沙冰,360123878,0,,958436018780773,唐山,河北省,喜洛菲冷热饮甜品咖啡
0,12,赞0,12,西瓜炒酸奶鲜果,811694944,0,,958436018780773,唐山,河北省,喜洛菲冷热饮甜品咖啡
0,13,赞0,13,西瓜+芒果,361571663,0,,958436018780773,唐山,河北省,喜洛菲冷热饮甜品咖啡
7,17.8,赞0,17.8,西瓜切盒 /份,738991140,0,,1024690184314426,唐山,河北省,乐家超市
0,75.88,赞0,75.88,甜王西瓜 /个,1226188823,0,,1024690184314426,唐山,河北省,乐家超市
0,65.8,赞0,65.8,麒麟西瓜 /个,1269632110,0,,1024690184314426,唐山,河北省,乐家超市
0,14,赞0,14,西瓜炒酸奶 /份,1314062840,0,,1024690184314426,唐山,河北省,乐家超市
3,25,赞0,25,特小凤 西瓜 2kg/个,1512330956,0,,1018436711874848,唐山,河北省,乐购商店
0,46,赞0,46,京欣西瓜 6590g,1540432462,0,,1018436711874848,唐山,河北省,乐购商店
1,9,赞0,9,正林瓜子225g西瓜子,226918578,0,,1018436711874848,唐山,河北省,乐购商店
4,5,赞0,5,西瓜莓莓,1525516277,0,,1018436711874848,唐山,河北省,乐购商店
0,10,赞0,10,益达 清爽西瓜味口香糖 56g/瓶,226925402,0,,1018436711874848,唐山,河北省,乐购商店
0,5,赞0,5,益达 5奔涌西瓜口香糖 32g/包,226924876,0,,1018436711874848,唐山,河北省,乐购商店
3,20,赞0,20,西瓜沙冰,1146658176,0,,952972820350949,唐山,河北省,好柒港式甜品
3,20,赞0,20,鲜榨西瓜汁,1146541308,0,,952972820350949,唐山,河北省,好柒港式甜品
6,18,赞0,18,西瓜椰汁西米露,1146545365,0,,952972820350949,唐山,河北省,好柒港式甜品
2,12,赞0,12,西瓜汁,368993643,0,,929024082718164,唐山,河北省,时尚客牛排
0,10.5,赞0,10.5,益达 西瓜味口香糖 13.5g/包,911507496,0,,908150541701434,唐山,河北省,海河超市
0,10.5,赞0,10.5,洽洽 小而香西瓜子 180g/袋,911507426,0,,908150541701434,唐山,河北省,海河超市
0,10.5,赞0,10.5,恒康 手剥西瓜子 128g/袋,911505185,0,,908150541701434,唐山,河北省,海河超市
0,10,赞0,10,益达 清爽西瓜味口香糖 56g/瓶,904128028,0,,908150541701434,唐山,河北省,海河超市
0,5,赞0,5,益达 5奔涌西瓜口香糖 32g/包,904113211,0,,908150541701434,唐山,河北省,海河超市
0,3,赞0,3,美年达 西瓜味碳酸饮料 550ml/瓶,886102923,0,,908150541701434,唐山,河北省,海河超市
0,10.5,赞0,10.5,益达 西瓜味口香糖 13.5g/包,930812049,0,,906771857149265,唐山,河北省,康盈兴隆超市
0,10.5,赞0,10.5,洽洽 小而香西瓜子 180g/袋,930803537,0,,906771857149265,唐山,河北省,康盈兴隆超市
0,10.5,赞0,10.5,恒康 手剥西瓜子 128g/袋,930795227,0,,906771857149265,唐山,河北省,康盈兴隆超市
0,10.5,赞0,10.5,益达 清爽西瓜味口香糖 56g/瓶,930785892,0,,906771857149265,唐山,河北省,康盈兴隆超市
11,4,赞0,4,美年达西瓜味,502320462,0,,1079889103975519,唐山,河北省,昊记刀削面板面
1,12,赞0,12,西瓜汁,503502894,0,,1061506643963325,唐山,河北省,冰城外婆铁锅焖面
4,12,赞0,12,冰镇西瓜,285228379,0,,866235955826403,唐山,河北省,石小胖肉蟹煲
3,3,赞0,3,美年达 西瓜味碳酸饮料 550ml/瓶,1175369795,0,,950340005432902,唐山,河北省,雅宣超市
0,11,赞0,11,炫迈 水漾西瓜 28片/盒,860172699,0,,1112878747779538,唐山,河北省,川美烟酒超市
0,10,赞0,10,益达 清爽西瓜味口香糖 56g/瓶,851411715,0,,1112878747779538,唐山,河北省,川美烟酒超市
4,8.69,赞1,8.69,西瓜炒酸奶,1299195209,0,,876492337732031,唐山,河北省,原避风塘倩语饮品店
13,20.8,赞0,20.8,【整切】麒麟西瓜切盒,211534079,0,,982294562140385,保定,河北省,果甄鲜（水果捞、鲜切水果、鲜榨果汁）
76,7.9,赞1,7.66,西瓜切1例130克,218107000,0,9.7折,982294562140385,保定,河北省,果甄鲜（水果捞、鲜切水果、鲜榨果汁）
18,17.9,赞0,17.4,西瓜汁,411383873,0,9.72折,982294562140385,保定,河北省,果甄鲜（水果捞、鲜切水果、鲜榨果汁）
9,16.8,赞0,16.8,【双拼】西瓜➕木瓜双拼切250G/份,219596071,0,,982294562140385,保定,河北省,果甄鲜（水果捞、鲜切水果、鲜榨果汁）
6,29.8,赞0,29.16,【三拼】凤梨+西瓜+红心火龙果450g/份,217920652,0,9.79折,982294562140385,保定,河北省,果甄鲜（水果捞、鲜切水果、鲜榨果汁）
4,27.8,赞0,27.16,【三拼】木瓜+西瓜+哈密瓜 450g/份,1528155787,0,9.77折,982294562140385,保定,河北省,果甄鲜（水果捞、鲜切水果、鲜榨果汁）
93,14,赞2,9.99,西瓜百香芭乐（大杯）,1440280644,0,7.14折,1006805940454079,保定,河北省,茶丸家（沃尔玛店）
93,10,赞1,10,鲜榨西瓜汁,1439994894,0,,1006805940454079,保定,河北省,茶丸家（沃尔玛店）
7,14,赞0,14,西瓜百香芭乐,1439752629,0,,1006805940454079,保定,河北省,茶丸家（沃尔玛店）
33,12,赞0,12,西瓜冰沙（鲜榨）,331877183,0,,943085805698118,保定,河北省,柠檬酷儿（北国先天下店）
36,10,赞0,10,鲜榨西瓜汁,331877187,0,,943085805698118,保定,河北省,柠檬酷儿（北国先天下店）
7,7,赞0,7,淮南 红西瓜子 王奶油小 250克,792054854,0,,905706705313754,保定,河北省,老李炒货干果糖果（向阳店）
2,7,赞0,7,西瓜子 话梅黑 250g,792053986,0,,905706705313754,保定,河北省,老李炒货干果糖果（向阳店）
2,9,赞0,9,淮南 红西瓜子 王小 五香 250,792054853,0,,905706705313754,保定,河北省,老李炒货干果糖果（向阳店）
0,7,赞0,7,西瓜子 黑 五香,792056293,0,,905706705313754,保定,河北省,老李炒货干果糖果（向阳店）
15,5,赞0,5,天津 十八回大湿西瓜子,792053985,0,,905706705313754,保定,河北省,老李炒货干果糖果（向阳店）
10,5,赞0,5,天津 十八回小湿西瓜子 250克,792054852,0,,905706705313754,保定,河北省,老李炒货干果糖果（向阳店）
7,13.99,赞0,13.99,炫迈 炫迈 水蜜西瓜味无糖口香糖 50.4g/盒 50.4g,772441762,0,,934530230784946,秦皇岛,河北省,聚宝超市
7,3.5,赞0,3.5,益达 西瓜味口香糖 13.5g/包,772429962,0,,934530230784946,秦皇岛,河北省,聚宝超市
3,6.88,赞0,6.88,益达 清爽西瓜口香糖 32g/包,772442143,0,,934530230784946,秦皇岛,河北省,聚宝超市
0,7.88,赞0,7.88,kiskis 无糖清口含片西瓜味 38g/瓶,772452272,0,,934530230784946,秦皇岛,河北省,聚宝超市
0,5.98,赞0,5.98,益达 5奔涌西瓜口香糖 32g/包,1441201061,0,,934530230784946,秦皇岛,河北省,聚宝超市
0,11,赞0,11,益达 清爽西瓜味口香糖 56g/瓶,1386951194,0,,1108751284220567,秦皇岛,河北省,德隆超市
0,11,赞0,11,中国 炫迈 炫迈西瓜味口香糖,1335449627,0,,1108751284220567,秦皇岛,河北省,德隆超市
0,6,赞0,6,益达 5奔涌西瓜口香糖 32g/包,1335575766,0,,1108751284220567,秦皇岛,河北省,德隆超市
0,3,赞0,3,中国 益达 益达西瓜味木糖醇,1335450692,0,,1108751284220567,秦皇岛,河北省,德隆超市
0,60,赞0,60,四洛克西瓜味配制酒695ml,1397355923,0,,869405641692931,秦皇岛,河北省,明仔超市精酿啤酒
16,12,赞0,12,网红西瓜冰,1345930545,0,,929560953668693,邢台,河北省,抹茶王子炒酸奶
0,15,赞0,15,西瓜奇亚籽燕麦酸奶,1345552966,0,,929560953668693,邢台,河北省,抹茶王子炒酸奶
2,10.8,赞0,10.8,益达木糖醇西瓜味56g,362298920,0,,920223694734826,邢台,河北省,福美多（新世纪2店）
0,10.8,赞0,10.8,炫迈西瓜无糖口香糖28片装,362299784,0,,920223694734826,邢台,河北省,福美多（新世纪2店）
0,4.8,赞0,4.8,天润西瓜盖竹牙签10-0533,362302014,0,,920223694734826,邢台,河北省,福美多（新世纪2店）
0,10.8,赞0,10.8,益达木糖醇西瓜味56g,362344051,0,,913605150131666,邢台,河北省,福美多（中央店）
0,10.8,赞0,10.8,炫迈西瓜无糖口香糖28片装,362342993,0,,913605150131666,邢台,河北省,福美多（中央店）
0,4.8,赞0,4.8,天润西瓜盖竹牙签10-0533,362344157,0,,913605150131666,邢台,河北省,福美多（中央店）
9,9.5,赞0,9.5,良品铺子 话梅味西瓜子 105g/袋,1141327573,0,,1082019407735855,张家口,河北省,京东便利店（三水店）
0,18,赞0,18,良品铺子 西瓜子话梅味 218g/袋,1141427257,0,,1082019407735855,张家口,河北省,京东便利店（三水店）
0,11,赞0,11,炫迈 水漾西瓜 28片/盒,790333598,0,,1082019407735855,张家口,河北省,京东便利店（三水店）
0,11,赞0,11,益达 清爽西瓜味口香糖 56g/瓶,790331939,0,,1082019407735855,张家口,河北省,京东便利店（三水店）
0,7,赞0,7,kiskis 无糖清口含片西瓜味 38g/瓶,790337193,0,,1082019407735855,张家口,河北省,京东便利店（三水店）
0,5.5,赞0,5.5,益达 清爽西瓜口香糖 32g/包,790333525,0,,1082019407735855,张家口,河北省,京东便利店（三水店）
0,68,赞0,68,水果披萨,287796826,0,,877432935554601,张家口,河北省,情侣炸鸡
7,28,赞0,28,水果沙拉,287800103,0,,877432935554601,张家口,河北省,情侣炸鸡
5,3,赞0,3,益达 西瓜味口香糖 13.5g/包,778768489,0,,872455068494397,张家口,河北省,红玺超市
0,5.5,赞0,5.5,益达 清爽西瓜口香糖 32g/包,778765514,0,,872455068494397,张家口,河北省,红玺超市
0,7.5,赞0,7.5,纯果乐 果缤纷热带水果味饮料 1.25L/瓶,778778989,0,,872455068494397,张家口,河北省,红玺超市
0,5,赞0,5,娃哈哈 营养快线水果牛奶饮品香草淇淋味 500g/瓶,776253844,0,,872455068494397,张家口,河北省,红玺超市
0,5,赞0,5,农夫山泉 维他命水力量帝(热带水果风味) 500ml/瓶,776249968,0,,872455068494397,张家口,河北省,红玺超市
4,138,赞0,138,水果百汇,222083561,0,,898143267888058,张家口,河北省,月月烘焙坊
19,18,赞0,18,榴莲千层酥,851826818,0,,898143267888058,张家口,河北省,月月烘焙坊
17,20,赞0,20,水果伴侣,851750669,0,,898143267888058,张家口,河北省,月月烘焙坊
27,8,赞0,8,菠萝包,222074125,0,,898143267888058,张家口,河北省,月月烘焙坊
12,13,赞0,13,糖枣,222074110,0,,898143267888058,张家口,河北省,月月烘焙坊
9,22,赞0,22,草莓格格,847554859,0,,898143267888058,张家口,河北省,月月烘焙坊
3,7,赞0,7,鲜榨西瓜汁,1532286518,0,,1032090412932816,张家口,河北省,好一家过桥米线
0,20,赞0,20,水果酱,757117813,0,,1032090412932816,张家口,河北省,好一家过桥米线
15,55,赞0,55,水果披萨9寸,892920021,0,,948712212833262,张家口,河北省,三月麦芒
18,14,赞0,14,哈密瓜奶昔,220560117,0,,1114609619591751,张家口,河北省,碰碰凉
14,15,赞0,15,多多百香果,1040155929,0,,1114609619591751,张家口,河北省,碰碰凉
7,12,赞0,12,芒果绵绵冰,1040246518,0,,1114609619591751,张家口,河北省,碰碰凉
11,10,赞0,10,蓝莓圣代,1039712816,0,,1114609619591751,张家口,河北省,碰碰凉
11,8,赞0,8,蓝莓冰饮(大杯),220559265,0,,1114609619591751,张家口,河北省,碰碰凉
7,10,赞0,10,菠萝圣代,1039827893,0,,1114609619591751,张家口,河北省,碰碰凉
6,13,赞1,13,蓝柑优格,665374530,0,,1124384965143348,张家口,河北省,果然汁己
2,30,赞0,30,水果披萨,665374536,0,,1124384965143348,张家口,河北省,果然汁己
4,12,赞0,12,水蜜桃奶昔,1090806435,0,,1124384965143348,张家口,河北省,果然汁己
4,12,赞0,12,草莓奶昔,1090780880,0,,1124384965143348,张家口,河北省,果然汁己
4,12,赞0,12,百香果奶昔,1090780707,0,,1124384965143348,张家口,河北省,果然汁己
4,10,赞0,10,香茅西柚,665375386,0,,1124384965143348,张家口,河北省,果然汁己
0,16,赞0,16,三全 果然爱柔情黄桃水果汤圆 320g/袋,899990395,0,,993040570291950,张家口,河北省,天天鲜超市
0,16,赞0,16,三全 果然爱水果汤圆 320g/袋,899981141,0,,993040570291950,张家口,河北省,天天鲜超市
0,16,赞0,16,三全 果然爱清醇草莓水果汤圆 320g/袋,899945680,0,,993040570291950,张家口,河北省,天天鲜超市
0,6,赞0,6,农夫山泉 维他命水力量帝(热带水果风味) 500ml/瓶,1497134799,0,,993040570291950,张家口,河北省,天天鲜超市
0,5,赞0,5,娃哈哈 营养快线水果牛奶饮品香草淇淋味 500g/瓶,1213378898,0,,993040570291950,张家口,河北省,天天鲜超市
0,5,赞0,5,康师傅 康果橙水果饮料 1L/瓶,1213154641,0,,993040570291950,张家口,河北省,天天鲜超市
58,18,赞0,18,水果什锦披萨（9寸）,1349673696,0,,1046804970903173,张家口,河北省,欧冠意大利披萨
0,12,赞0,12,中国 炫迈 炫迈 水漾西瓜 28片/盒,784709864,0,,912651667387372,张家口,河北省,崇新批零超市
0,6.5,赞0,6.5,中国 绿箭 绿箭 5奔涌西瓜口香糖 32g/包,784698992,0,,912651667387372,张家口,河北省,崇新批零超市
0,6,赞0,6,中国 益达 益达 清爽西瓜口香糖 32g/包,784713173,0,,912651667387372,张家口,河北省,崇新批零超市
0,4,赞0,4,中国 益达 益达 西瓜味口香糖 13.5g/包 13.5g,784712804,0,,912651667387372,张家口,河北省,崇新批零超市
0,12.5,赞0,12.5,燕春水果罐头 各种口味随机,774873891,0,,912651667387372,张家口,河北省,崇新批零超市
0,6,赞0,6,超龙 水果味小馒头,906054570,0,,912651667387372,张家口,河北省,崇新批零超市
0,5,赞0,5,益达 西瓜味口香糖 13.5g/包,793064851,0,,1123087885043698,张家口,河北省,永成超市
0,20,赞0,20,小辛点 法式双莓水果软糖 90g/瓶,1081238468,0,,1123087885043698,张家口,河北省,永成超市
0,15,赞0,15,旺旺 碎碎冰综合水果味冰棍 78ml/支,1081311818,0,,1123087885043698,张家口,河北省,永成超市
0,10,赞0,10,纯果乐 果缤纷热带水果味饮料 1.25L/瓶,789880236,0,,1123087885043698,张家口,河北省,永成超市
0,8,赞0,8,农夫山泉 维他命水力量帝(热带水果风味) 500ml/瓶,787304123,0,,1123087885043698,张家口,河北省,永成超市
0,15,赞0,15,益达 清爽西瓜味口香糖 56g/瓶,1047513709,0,,896588489730038,张家口,河北省,京东便利店
6,128,赞0,128,全水果1,1085288669,0,,944705008323330,张家口,河北省,咪西.cake
3,128,赞0,128,心形全水果,1319701962,0,,944705008323330,张家口,河北省,咪西.cake
0,128,赞0,128,水果盛宴,1078844725,0,,944705008323330,张家口,河北省,咪西.cake
0,12,赞0,12,草莓切块,706490701,0,,944705008323330,张家口,河北省,咪西.cake
0,80,赞0,80,6寸水果慕斯,855797780,0,,881448730000294,张家口,河北省,家家乐糕点DIY作坊
0,58,赞0,58,家家乐水果祝寿生日蛋糕,855797784,0,,881448730000294,张家口,河北省,家家乐糕点DIY作坊
0,58,赞0,58,水果披萨,428889684,0,,847277970168024,张家口,河北省,忆格咖啡
29,16.5,赞0,16.5,甜王西瓜 四分之一块 每 块,1399504511,0,,943468057787314,承德,河北省,海峰水果蔬菜超市
11,29.5,赞0,29.5,黑美人西瓜 进口越南西部 个,1313114869,0,,943468057787314,承德,河北省,海峰水果蔬菜超市
3,37.99,赞0,37.99,麒麟西瓜 半个,1298678405,0,,943468057787314,承德,河北省,海峰水果蔬菜超市
3,32.99,赞0,32.99,甜王西瓜 半个 块,1400141888,0,,943468057787314,承德,河北省,海峰水果蔬菜超市
0,39.9,赞0,39.9,早春红玉西瓜 皮薄 口感甘甜 个,1532341783,0,,943468057787314,承德,河北省,海峰水果蔬菜超市
0,11.9,赞0,11.9,益达 清爽西瓜味口香糖 56g/瓶,1528104736,0,,943468057787314,承德,河北省,海峰水果蔬菜超市
0,68,赞0,68,2484冰糖麒麟西瓜 5kg,1328735166,0,,960420293659451,承德,河北省,丁丁果儿（卓越家园店）
0,6,赞0,6,旺妹 西瓜子 150g/袋,1411963237,0,,1125312678070851,承德,河北省,物恋便利（万和城店）
11,22.8,赞1,22.8,海南甜王西瓜半个,247099510,0,,906131907052284,沧州,河北省,增起烟酒绿风枣行
15,13.9,赞0,13.9,甜王西瓜四分之一,693552991,0,,906131907052284,沧州,河北省,增起烟酒绿风枣行
11,2,赞0,2,吃西瓜小勺,338937083,0,,906131907052284,沧州,河北省,增起烟酒绿风枣行
0,48.8,赞0,48.8,海南 又脆又甜的海南恒利达麒麟西瓜每个,456171931,0,,906131907052284,沧州,河北省,增起烟酒绿风枣行
0,11.8,赞0,11.8,脆甜爽口的京心一号西瓜,257017428,0,,906131907052284,沧州,河北省,增起烟酒绿风枣行
103,13.9,赞1,13.9,鲜榨西瓜汁（大杯）（摇一摇更好喝）,1450016339,0,,861850794251256,沧州,河北省,七个柠檬（建新步行街店）
2,10,赞0,10,西瓜,869460187,0,,1029620806757651,沧州,河北省,利玛易购超市
88,42.9,赞1,39.9,麒麟 冰糖麒麟西瓜,1277656407,0,9.3折,882969148446121,沧州,河北省,吃各鲜
71,31.9,赞1,28.9,北京庞各庄小西瓜 皮薄沙甜 3.2-3.5斤,1490939744,0,9.06折,882969148446121,沧州,河北省,吃各鲜
55,23.9,赞4,23.9,冰糖麒麟西瓜切/2盒,1472136296,0,,882969148446121,沧州,河北省,吃各鲜
8,15,赞0,15,鲜西瓜原汁,184602336,0,,1044309594912795,沧州,河北省,茶物语(华北商厦）
3,13,赞0,13,鲜·西瓜炒酸奶,95303206,0,,1044309594912795,沧州,河北省,茶物语(华北商厦）
1,16,赞0,16,鲜榨西瓜汁/大杯,1466786746,0,,1036351020486992,沧州,河北省,美思蜜可酸奶+（水月寺店）
0,45,赞0,45,黑美人西瓜 个,1248392000,0,,960759596114219,沧州,河北省,好再来超市
0,45,赞0,45,西瓜🍉/个,617628938,0,,960759596114219,沧州,河北省,好再来超市
0,14.3,赞0,14.3,炫迈 水蜜西瓜味无糖口香糖 50.4g/盒,431692338,0,,960759596114219,沧州,河北省,好再来超市
0,14.3,赞0,14.3,益达 清爽西瓜味口香糖 56g/瓶,431687977,0,,960759596114219,沧州,河北省,好再来超市
0,7,赞0,7,益达 清爽西瓜口香糖 32g/袋,431692332,0,,960759596114219,沧州,河北省,好再来超市
0,5.6,赞0,5.6,特别特西瓜子100克,431692683,0,,960759596114219,沧州,河北省,好再来超市
1,6.5,赞0,6.5,旭东 西瓜子 90g/袋,1140950610,0,,1112526560436195,沧州,河北省,好日子超市（火车站店）
0,8,赞0,8,kiskis 无糖清口含片西瓜味 38g/瓶,1377440976,0,,1112526560436195,沧州,河北省,好日子超市（火车站店）
0,7,赞0,7,益达口香糖清爽西瓜味12片,1138226323,0,,1112526560436195,沧州,河北省,好日子超市（火车站店）
0,3.5,赞0,3.5,益达 口香糖西瓜味 13.5g/支,1150471449,0,,1112526560436195,沧州,河北省,好日子超市（火车站店）
71,24,赞2,24,超大鲜西瓜🍉冰,1392899065,0,,851160620642815,廊坊,河北省,张阿姨奶茶（狮子城店）
84,12,赞2,12,鲜西瓜冰,723706358,0,,851160620642815,廊坊,河北省,张阿姨奶茶（狮子城店）
0,20,赞0,20,超大鲜西瓜🍉冰,813272452,0,,851160620642815,廊坊,河北省,张阿姨奶茶（狮子城店）
0,24.8,赞0,24.8,新鲜西瓜1/4个 约4-5斤,1062878339,0,,1090639407140491,廊坊,河北省,比邻鲜（兴安市场店）
0,13.8,赞0,13.8,新鲜西瓜1/4个900-1000g,1543732545,0,,1090639407140491,廊坊,河北省,比邻鲜（兴安市场店）
21,8,赞0,8,西瓜冰沙,137162322,0,,1077775980081456,衡水,河北省,张阿姨奶茶
0,55,赞0,55,麒麟西瓜 冰糖心西瓜 一个约重八斤左右,1219052631,0,,898151857792088,衡水,河北省,沃林水果店
0,40,赞0,40,黑美人西瓜 西瓜 一个价格大约重九斤左右,1198852267,0,,898151857792088,衡水,河北省,沃林水果店
0,34,赞0,34,红玉西瓜 一个价格越重四斤左右 500g,1522684252,0,,898151857792088,衡水,河北省,沃林水果店
0,27,赞0,27,墨童西瓜 一个价格越重三斤半左右 500g,1522684297,0,,898151857792088,衡水,河北省,沃林水果店
1,10,赞0,10,话梅西瓜籽 话梅西瓜籽 话梅西瓜籽一袋约重半斤左右,1065155409,0,,898151857792088,衡水,河北省,沃林水果店
0,12,赞0,12,西瓜籽 湿西瓜籽 五香味西瓜籽一袋约重半斤,1065464098,0,,898151857792088,衡水,河北省,沃林水果店
6,19.9,赞0,19.9,葡萄➕火龙果➕西瓜,826369559,0,,898083138315773,衡水,河北省,沐沐家（水果捞）
3,19.9,赞0,19.9,西瓜➕芒果➕苹果（果拼）,795584367,0,,898083138315773,衡水,河北省,沐沐家（水果捞）
6,14.8,赞0,14.8,冰糖麒麟西瓜球,1235930130,0,,866034092372232,衡水,河北省,果多美鲜果超市
0,20,赞0,16,满杯芝士西瓜,1548968111,0,8.0折,909533521179340,衡水,河北省,悟茶
2,5,赞0,5,西瓜汁,1144333098,0,,962383093715604,衡水,河北省,可爱雪饮品店
4,5.5,赞1,5.5,益达 清爽西瓜口香糖 32g/包,441970159,0,,863203708897509,衡水,河北省,爱佳超市
0,10,赞0,10,益达 清爽西瓜味口香糖 56g/瓶,441969322,0,,863203708897509,衡水,河北省,爱佳超市
0,3.5,赞0,3.5,西瓜,832396323,0,,960304329540711,衡水,河北省,小宾蔬菜水果
2,10,赞0,10,湿西瓜子,166077224,0,,945637016271672,衡水,河北省,嗑来香炒货店
0,12,赞0,12,洽洽 小而香西瓜子 180g/袋,1060980843,0,,939654126829022,衡水,河北省,二河商店
0,10,赞0,10,炫迈 水蜜西瓜味无糖口香糖 50.4g/盒,762053767,0,,939654126829022,衡水,河北省,二河商店
0,9,赞0,9,益达 清爽西瓜味口香糖 56g/瓶,762061429,0,,939654126829022,衡水,河北省,二河商店
0,5,赞0,5,香山西瓜子,766838861,0,,939654126829022,衡水,河北省,二河商店
0,3.5,赞0,3.5,美年达 西瓜味碳酸饮料 550ml/瓶,1061190039,0,,939654126829022,衡水,河北省,二河商店
0,2.5,赞0,2.5,洽洽 小而香奶油味西瓜子 46g/袋,1060980842,0,,939654126829022,衡水,河北省,二河商店
6,6,赞0,6,西瓜凉茶,232245014,0,,1107235160765601,衡水,河北省,库桥炸鸡(手工酸辣粉+锅魁)
2,10,赞0,10,西瓜冰沙,339893369,0,,1107235160765601,衡水,河北省,库桥炸鸡(手工酸辣粉+锅魁)
3,12,赞0,12,五香西瓜子(散装),374993134,0,,1007656344000423,衡水,河北省,谊客智慧便利店
0,20,赞0,20,西瓜,775517157,0,,1007656344000423,衡水,河北省,谊客智慧便利店
2,10,赞0,10,西瓜汁,412324657,0,,966222794484902,衡水,河北省,果C益佰
0,13,赞0,13,西瓜苹果汁,412328421,0,,966222794484902,衡水,河北省,果C益佰
0,1,赞0,1,切西瓜雪糕,916329539,0,,1030161972606929,衡水,河北省,祥瑞冷饮冷食雪糕批发
16,28.8,赞0,28.8,甜王 大西瓜 半个,1509277035,0,,879069318088450,辛集,河北省,峻豪鲜果（炒奶果鲜果炒酸奶）
18,10,赞0,10,果切 西瓜 500g,897768261,0,,879069318088450,辛集,河北省,峻豪鲜果（炒奶果鲜果炒酸奶）
