monthSales,originalPrice,praiseContent,price,productName,productSpuId,productStatus,promotionInfo,wmPoiId,city,province,store
0,16,赞0,16,妃子笑水晶冻,797361801,0,,1087306512497052,泰兴,江苏省,丸茶一派（佳源新天地店）
0,11,赞0,9.9,妃子笑荔枝,1547838366,0,9.0折,936295462348540,靖江,江苏省,艾昕果园（康宁路店）
9,19.8,赞0,19.8,妃子笑荔枝不少于450g,1535499583,0,,922323933789912,靖江,江苏省,VC宝（泰和店）
0,22,赞0,22,海南 新鲜妃子笑,819716286,0,,967025953350087,靖江,江苏省,大力水果
0,19.8,赞0,19.8,妃子笑荔枝不少于450g,1535499767,0,,1042338204936202,靖江,江苏省,VC宝（虹桥店）
0,25,赞0,25,海南妃子笑荔枝,1539622186,0,,909795514178793,靖江,江苏省,三果演义水果超市（人民公园店）
1,19.8,赞0,19.8,妃子笑荔枝不少于450g,1535464785,0,,1034804832289900,靖江,江苏省,VC宝（春江花城店）
1,13,赞0,13,妃子笑水晶冻,1037730001,0,,897189785110523,新沂,江苏省,丸茶一派
77,32,赞0,16.8,荔枝（妃子笑）450g,1530987123,0,5.25折,931661192638738,杭州,浙江省,Fruit Club（果果社）
29,9.9,赞0,8.8,火山口妃子笑荔枝-约250g,1536263427,0,8.89折,1068670649415264,杭州,浙江省,鲜丰水果（杭州滨江星光大道）
1,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1509631328,0,,1068670649415264,杭州,浙江省,鲜丰水果（杭州滨江星光大道）
109,9.9,赞0,8.8,火山口妃子笑荔枝-约250g,1509547263,0,8.89折,889068001968974,杭州,浙江省,鲜丰水果（杭州滨江江汉路店）
6,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1509547261,0,,889068001968974,杭州,浙江省,鲜丰水果（杭州滨江江汉路店）
111,9.9,赞2,8.8,火山口妃子笑荔枝-约250g,1509588105,0,8.89折,909967312851738,杭州,浙江省,鲜丰水果（杭州滨江半岛国际店）
4,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1509548274,0,,909967312851738,杭州,浙江省,鲜丰水果（杭州滨江半岛国际店）
22,9.9,赞0,8.8,火山口妃子笑荔枝-约250g,1509667224,0,8.89折,1076122417656519,杭州,浙江省,鲜丰水果(杭州月明路店)
6,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1509667223,0,,1076122417656519,杭州,浙江省,鲜丰水果(杭州月明路店)
60,16.9,赞1,7.9,【冷藏更好吃】A级-妃子笑荔枝（粒果）不少于250g/份,1513894060,0,4.68折,1017105272056089,宁波,浙江省,百果园(宁波横河路店)
0,60.8,赞0,60.8,【分享装】A级-妃子笑荔枝（粒果）不少于1.5kg/份,1538549156,0,,1017105272056089,宁波,浙江省,百果园(宁波横河路店)
2,20.5,赞0,20.5,【1斤装】A级-妃子笑荔枝（粒果）不少于500g/份,1538472042,0,,1017105272056089,宁波,浙江省,百果园(宁波横河路店)
22,23.8,赞0,23.8,妃子笑荔枝（A果500g）偏红色,1537026879,0,,961068833749871,宁波,浙江省,源沣水果（华山路店）
9,14.8,赞0,14.8,妃子笑荔枝（B果500g）偏青色,1537060298,0,,961068833749871,宁波,浙江省,源沣水果（华山路店）
5,48,赞0,48,海南 妃子笑 荔枝,848621698,0,,911084004322984,湖州,浙江省,开心果园（适园路）
10,22,赞0,22,妃子笑芝芝,817024960,0,,948334255720733,湖州,浙江省,小确茶（南方新世界店）
2,16,赞0,16,妃子笑雪泥酸奶,1091395079,0,,1055742797824559,湖州,浙江省,丸茶一派(常增路店)
5,15,赞0,12,妃子笑水晶冻,1073038950,0,8.0折,1055742797824559,湖州,浙江省,丸茶一派(常增路店)
0,20,赞0,20,妃子笑芝芝,1217797336,0,,909357427488980,湖州,浙江省,小确茶（南西街店）
51,28.8,赞1,24.8,冰镇妃子笑荔枝一斤,1517534223,0,8.61折,888947742907754,嘉兴,浙江省,光头鲜果
5,13.5,赞0,13.5,妃子笑荔枝半斤,1541060734,0,,888947742907754,嘉兴,浙江省,光头鲜果
5,29.9,赞0,29.9,【去壳】海南妃子笑荔枝,1466935660,0,,961064538792656,嘉兴,浙江省,切果NOW!【解放路店】
257,9.8,赞15,5.17,【整果】妃子笑荔枝.250g,1448005060,0,5.28折,961064538792656,嘉兴,浙江省,切果NOW!【解放路店】
1,26.8,赞0,18.76,妃子笑荔枝/500g 500g,1484641936,0,7.0折,1092035271468267,嘉兴,浙江省,泾水果业
0,16,赞0,16,妃子笑荔枝 (	) 1斤,829853976,0,,947574046504203,嘉兴,浙江省,翔宇果园（中港路店）
0,16,赞0,16,妃子笑荔枝 (	) 1斤,829361972,0,,947574046504203,嘉兴,浙江省,翔宇果园（中港路店）
0,35.8,赞0,35.8,【整果】妃子笑荔枝-500克,1542337143,0,,1016005760432703,嘉兴,浙江省,10度鲜果生活家（康桥店）
0,20,赞0,20,妃子笑荔枝,1546424144,0,,1045825718382518,舟山,浙江省,柯剑飞果业连锁（人民北路店）
0,20,赞0,20,妃子笑芝芝,1542730151,0,,851693196568053,舟山,浙江省,小确茶（百悦广场店）
0,13,赞0,13,百香妃子笑,1112030422,0,,849038906783796,舟山,浙江省,遇见奶牛
12,23,赞0,23,海南 妃子笑小核荔枝,1524900568,0,,984802823041384,绍兴,浙江省,强子水果店
114,9.9,赞0,8.8,火山口妃子笑荔枝-约250g,1536223924,0,8.89折,1094444748132218,绍兴,浙江省,鲜丰水果（绍兴管墅店）
0,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1509510383,0,,1094444748132218,绍兴,浙江省,鲜丰水果（绍兴管墅店）
104,9.9,赞3,8.8,火山口妃子笑荔枝-约250g,1509670778,0,8.89折,891507543393469,绍兴,浙江省,鲜丰水果(绍兴金色丽都店)
3,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1509670777,0,,891507543393469,绍兴,浙江省,鲜丰水果(绍兴金色丽都店)
184,9.9,赞0,8.8,火山口妃子笑荔枝-约250g,1509590275,0,8.89折,909254348301799,绍兴,浙江省,鲜丰水果（绍兴柯桥百舸农贸店）
3,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1509590274,0,,909254348301799,绍兴,浙江省,鲜丰水果（绍兴柯桥百舸农贸店）
2,24.8,赞0,24.8,妃子笑荔枝/500g 鲜甜籽小多 500g,1533020240,0,,1099379665567567,衢州,浙江省,何小金果鲜
0,29,赞0,28,妃子笑荔枝口口满足250g 250克,815146974,0,9.66折,938803723275387,衢州,浙江省,壹号精品水果商行
86,12.8,赞0,12.8,妃子笑荔枝 妃子笑,1469090984,0,,917440555925224,金华,浙江省,缤纷鲜果
0,50,赞0,50,妃子笑洛丽塔,837690262,0,,1025587832482520,金华,浙江省,西柚悦食（蛋糕、甜品、咖啡）
89,19,赞0,16.8,海南妃子笑荔枝,883529683,0,8.84折,932614675380654,台州,浙江省,绿色水果大卖场
1,22,赞0,22,妃子笑荔枝,437776760,0,,1123440072377671,台州,浙江省,鑫旺果园
0,22,赞0,22,妃子笑 荔枝特价,437778424,0,,1123440072377671,台州,浙江省,鑫旺果园
0,15.8,赞0,15.8,妃子笑,1543566301,0,,950790976998705,台州,浙江省,粮果之家
11,19.99,赞0,19.99,海南 妃子笑荔枝250g起,1532458936,0,,945250469203910,温州,浙江省,鲜果林（望海路店）
54,48,赞0,25.99,蜜甜海南妃子笑荔枝,1471468555,0,5.42折,1027795445677789,丽水,浙江省,樱桃家进口水果
2,48.8,赞0,48.8,妃子笑荔枝,1521846427,0,,1027795445677789,丽水,浙江省,樱桃家进口水果
7,29.8,赞0,23.8,妃子笑荔枝,1522727511,0,7.99折,1042454168998722,丽水,浙江省,水果森林（大洋路店）
0,28,赞0,28,去壳妃子笑荔枝（500g）,1537096944,0,,1042454168998722,丽水,浙江省,水果森林（大洋路店）
2,9.9,赞1,8.8,火山口妃子笑荔枝-约250g,1514717315,0,8.89折,1118788622783215,丽水,浙江省,鲜丰水果(丽水人民医院店)
0,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1514638036,0,,1118788622783215,丽水,浙江省,鲜丰水果(丽水人民医院店)
4,28,赞0,16.8,妃子笑荔枝 500g,1525477021,0,6.0折,1000694201989253,丽水,浙江省,我家水果
4,13,赞0,13,红颜妃子笑,1072073939,0,,978545055682369,丽水,浙江省,避风塘(学院店)
0,23.8,赞0,23.8,妃子笑荔枝 500g,1539441943,0,,947445197480359,丽水,浙江省,海清果品
0,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1514819908,0,,960802545782372,丽水,浙江省,鲜丰水果（丽水宇雷路店）
0,9.9,赞0,8.8,火山口妃子笑荔枝-约250g,1514819909,0,8.89折,960802545782372,丽水,浙江省,鲜丰水果（丽水宇雷路店）
297,22.8,赞2,22.8,火山口妃子笑荔枝-约250g,1509633527,0,,1091528465369305,建德,浙江省,鲜丰水果(建德新安东路店)
25,41.8,赞0,41.8,火山口妃子笑荔枝-约500g,1509633525,0,,1091528465369305,建德,浙江省,鲜丰水果(建德新安东路店)
18,22.8,赞0,22.8,火山口妃子笑荔枝-约250g,1509592532,0,,1104353237677660,建德,浙江省,鲜丰水果（建德城西店）
4,41.8,赞0,41.8,火山口妃子笑荔枝-约500g,1509712539,0,,1104353237677660,建德,浙江省,鲜丰水果（建德城西店）
87,22.8,赞0,22.8,火山口妃子笑荔枝-约250g,1509511228,0,,970427567468498,建德,浙江省,鲜丰水果（建德健康新村店）
4,41.8,赞0,41.8,火山口妃子笑荔枝-约500g,1509710967,0,,970427567468498,建德,浙江省,鲜丰水果（建德健康新村店）
18,35,赞0,35,妃子笑荔枝 500g,1537356074,0,买1份赠1份12克上好佳薯...,1085154733882561,建德,浙江省,生活鲜果超市（新安东路店）
16,22.8,赞1,22.8,火山口妃子笑荔枝-约250g,1509671478,0,,894634279585420,建德,浙江省,鲜丰水果(建德新安明珠店)
0,41.8,赞0,41.8,火山口妃子笑荔枝-约500g,1509590933,0,,894634279585420,建德,浙江省,鲜丰水果(建德新安明珠店)
7,22.8,赞0,22.8,火山口妃子笑荔枝-约250g,1509711144,0,,1021490433623972,建德,浙江省,鲜丰水果(建德桥南店)
0,41.8,赞0,41.8,火山口妃子笑荔枝-约500g,1509633725,0,,1021490433623972,建德,浙江省,鲜丰水果(建德桥南店)
12,26.8,赞0,20.8,妃子笑荔枝 一斤,286949444,0,7.76折,930858033755702,建德,浙江省,欧可便利超市
0,16.8,赞0,16.8,妃子笑荔枝 500g,1543313813,0,,1092404638649923,建德,浙江省,花山水果店
2,41.8,赞0,41.8,火山口妃子笑荔枝-约500g,1509634811,0,,1061549593655235,建德,浙江省,鲜丰水果(建德水韵天城店)
2,22.8,赞0,22.8,火山口妃子笑荔枝-约250g,1509712190,0,,1061549593655235,建德,浙江省,鲜丰水果(建德水韵天城店)
11,16,赞0,16,妃子笑,1061142872,0,,927310390782655,建德,浙江省,末茶
7,22.8,赞0,22.8,火山口妃子笑荔枝-约250g,1509671933,0,,1096042475954465,建德,浙江省,鲜丰水果(建德锦华园店)
0,41.8,赞0,41.8,火山口妃子笑荔枝-约500g,1509551738,0,,1096042475954465,建德,浙江省,鲜丰水果(建德锦华园店)
166,9.9,赞3,8.8,火山口妃子笑荔枝-约250g,1511505670,0,8.89折,857242294292648,慈溪,浙江省,阿K果园子(慈溪孙南店)
9,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1511545549,0,,857242294292648,慈溪,浙江省,阿K果园子(慈溪孙南店)
12,9.9,赞0,8.8,火山口妃子笑荔枝-约250g,1511467681,0,8.89折,1095372461102081,慈溪,浙江省,阿k果园子(慈溪三北店)
2,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1511545500,0,,1095372461102081,慈溪,浙江省,阿k果园子(慈溪三北店)
3,9.9,赞0,8.8,火山口妃子笑荔枝-约250g,1511467775,0,8.89折,1063349184937507,慈溪,浙江省,阿K果园子(慈溪孙北店)
0,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1511545594,0,,1063349184937507,慈溪,浙江省,阿K果园子(慈溪孙北店)
0,22.8,赞0,22.8,妃子笑1盒（约500g）,841311106,0,,1095544259744499,慈溪,浙江省,引飞果业（孙塘店）
0,21,赞0,21,妃子笑芝芝,1317664699,0,,882750105081666,慈溪,浙江省,小气茶
0,28,赞0,28,丰润精品妃子笑荔枝500克,1521842169,0,,899951449100560,慈溪,浙江省,幸福鲜果园
63,30,赞1,28.99,海南妃子笑荔枝（整果350克）,1514427246,0,9.66折,899869844715217,余姚,浙江省,初恋fruits甘草水果（余姚店）
33,32,赞0,26.99,（去壳）海南妃子笑荔枝250克,1514427479,0,8.43折,899869844715217,余姚,浙江省,初恋fruits甘草水果（余姚店）
56,22.8,赞0,22.8,妃子笑荔枝【一份不少于500g】,715819002,0,,854128443001951,余姚,浙江省,柯剑飞果业（余姚阳明西路店）
82,9.9,赞2,8.8,火山口妃子笑荔枝-约250g,1511728153,0,8.89折,1051336161397043,余姚,浙江省,阿K果园子(余姚阳二店)
4,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1511728152,0,,1051336161397043,余姚,浙江省,阿K果园子(余姚阳二店)
0,12.8,赞0,9.9,精选妃子笑荔枝-约300g,1546926604,0,7.73折,1034160587158029,平湖,浙江省,叶氏兄弟（平湖当湖店）
34,18.8,赞0,15.8,妃子笑荔枝 400g,1527322660,0,8.4折,1001862433124196,平湖,浙江省,鸿旺果业（百步桥店）
0,19,赞0,19,妃子笑芝芝,1365255968,0,,941406473453554,平湖,浙江省,LUCKYTEA小确茶（吾悦皇后大道店）
144,20.8,赞0,19.8,海南 妃子笑荔枝(1斤500g),390648976,0,9.52折,999294042641559,海宁,浙江省,果益汇（新悦花苑店）
0,25.5,赞0,19.5,妃子笑荔枝 500g,1544236482,0,7.65折,1043807083749067,海宁,浙江省,鲜乐果品
1,15.8,赞0,15.8,海南 妃子笑 妃子笑荔枝,1384336483,0,,878588281773308,海宁,浙江省,一生鲜果
0,25,赞0,25,海南 妃子笑,1533037624,0,,1041363247325978,海宁,浙江省,甜蜜蜜果业
13,20.8,赞0,18.8,【纯甜】海南妃子笑荔枝-500g,1111615293,0,9.04折,1053582429280966,桐乡,浙江省,沁心水果吧
29,9.8,赞1,8.8,【纯甜】海南妃子笑荔枝-250g,1067518240,0,8.98折,1053582429280966,桐乡,浙江省,沁心水果吧
179,11.8,赞6,8.8,火山口妃子笑荔枝-约250g,1509672997,0,7.46折,1048342569216641,桐乡,浙江省,鲜丰水果(桐乡西门菜场店)
2,34.8,赞0,34.8,火山口妃子笑荔枝-约500g,1509635184,0,,1048342569216641,桐乡,浙江省,鲜丰水果(桐乡西门菜场店)
32,19.8,赞1,19.8,新鲜 妃子笑荔枝 500g,1522867389,0,,934006244795831,桐乡,浙江省,酷果水果
0,120,赞0,120,新鲜 妃子笑荔枝 一箱,1547006905,0,,934006244795831,桐乡,浙江省,酷果水果
47,11.8,赞0,8.8,火山口妃子笑荔枝-约250g,1509673119,0,7.46折,1094023841317187,桐乡,浙江省,鲜丰水果(桐乡庆丰路店)
2,34.8,赞0,34.8,火山口妃子笑荔枝-约500g,1509552836,0,,1094023841317187,桐乡,浙江省,鲜丰水果(桐乡庆丰路店)
8,11.8,赞0,8.8,火山口妃子笑荔枝-约250g,1509712511,0,7.46折,892430961351770,桐乡,浙江省,鲜丰水果(桐乡北大街店)
0,34.8,赞0,34.8,火山口妃子笑荔枝-约500g,1509712510,0,,892430961351770,桐乡,浙江省,鲜丰水果(桐乡北大街店)
7,24,赞0,24,妃子笑芝芝（现切新鲜）,1053404827,0,,948613428569039,桐乡,浙江省,小确茶LuckyTea
13,13.8,赞1,13.8,妃子笑荔枝（小核）/斤,1250917516,0,,1025278594809676,桐乡,浙江省,康乐蔬果生活超市
4,19.9,赞0,19.9,海南妃子笑荔枝,97995753,0,,1013656413328680,桐乡,浙江省,我的便利家（世纪花苑店）
0,18,赞0,18,妃子笑荔枝/500g 500g,1544225630,0,,1015593443541884,桐乡,浙江省,复兴果业
0,15,赞0,15,妃子笑,1017764956,0,,857577301782070,桐乡,浙江省,柠檬工坊
0,25,赞0,25,妃子笑荔枝,1525494674,0,,872588212498235,桐乡,浙江省,零时库休闲食品水果
6,13.8,赞0,12.8,新鲜妃子笑【250克】,274218598,0,9.28折,1009580489310729,诸暨,浙江省,果味人生（人民二店）
26,11.8,赞3,8.8,火山口妃子笑荔枝-约250g,1509673512,0,7.46折,1078931326298590,诸暨,浙江省,鲜丰水果（诸暨妇保医院店）
1,34.8,赞0,34.8,火山口妃子笑荔枝-约500g,1509553232,0,,1078931326298590,诸暨,浙江省,鲜丰水果（诸暨妇保医院店）
27,11.8,赞1,8.8,火山口妃子笑荔枝-约250g,1509593044,0,7.46折,1078703693036888,诸暨,浙江省,鲜丰水果（诸暨江南华庭店）
1,34.8,赞0,34.8,火山口妃子笑荔枝-约500g,1509553206,0,,1078703693036888,诸暨,浙江省,鲜丰水果（诸暨江南华庭店）
16,11.8,赞1,8.8,火山口妃子笑荔枝-约250g,1509673519,0,7.46折,1029637986637188,诸暨,浙江省,鲜丰水果（诸暨艮塔东路店）
0,34.8,赞0,34.8,火山口妃子笑荔枝-约500g,1509553242,0,,1029637986637188,诸暨,浙江省,鲜丰水果（诸暨艮塔东路店）
10,11.8,赞0,8.8,火山口妃子笑荔枝-约250g,1509673498,0,7.46折,1101686063019044,诸暨,浙江省,鲜丰水果（诸暨人民南路店）
0,34.8,赞0,34.8,火山口妃子笑荔枝-约500g,1509713038,0,,1101686063019044,诸暨,浙江省,鲜丰水果（诸暨人民南路店）
13,20,赞0,20,新鲜妃子笑一斤（甜甜甜）,1492461305,0,,845134781541983,诸暨,浙江省,高彩水果店
1,12.8,赞0,9.9,精选妃子笑荔枝-约300g,1546847843,0,7.73折,892439551328669,诸暨,浙江省,叶氏兄弟（诸暨永昌店）
1,11.9,赞0,11.9,【冷藏更好吃】A级-妃子笑荔枝（粒果）不少于250g/份,1513947430,0,,915202877956232,诸暨,浙江省,百果园（诸暨上海城店）
0,149,赞0,149,【礼盒装】A级-妃子笑荔枝（粒果）不少于2.5kg/箱,1537026047,0,,915202877956232,诸暨,浙江省,百果园（诸暨上海城店）
0,85.9,赞0,85.9,【3斤装】A级-妃子笑荔枝（粒果）不少于1.5kg/份,1539107370,0,,915202877956232,诸暨,浙江省,百果园（诸暨上海城店）
0,25.9,赞0,25.9,A级-妃子笑荔枝（粒果）不少于500g/份,1538860748,0,,915202877956232,诸暨,浙江省,百果园（诸暨上海城店）
1,12.8,赞0,9.9,精选妃子笑荔枝-约300g,1546770421,0,7.73折,919141362977585,诸暨,浙江省,叶氏兄弟（诸暨浣东店）
0,12.8,赞0,9.9,精选妃子笑荔枝-约300g,1546927283,0,7.73折,1069838880530378,诸暨,浙江省,叶氏兄弟（诸暨三角店）
9,14.8,赞0,14.8,海南 妃子笑荔枝约500g/份,843035700,0,,1000505223463220,诸暨,浙江省,一百超市（仓储店）
0,35,赞0,35,妃子笑 水果,859780544,0,,974988822741207,诸暨,浙江省,金鑫缘果业
15,14.8,赞0,14.8,海南 妃子笑荔枝约500g/份,843075612,0,,995591780842956,诸暨,浙江省,一百超市（永昌店）
2,30,赞0,30,妃子笑荔枝/500g 500g,1533958608,0,,987074860695401,江山,浙江省,10°鲜果（江东店）
0,19.8,赞0,19.8,妃子笑荔枝/500g 500g,1527734785,0,,1025433213626802,江山,浙江省,东方时代购物中心
0,18,赞0,18,妃子笑奶盖,1044785455,0,,966690945932565,江山,浙江省,1314茶（解放南路店）
0,14,赞0,14,妃子笑乌龙,1044998670,0,,966690945932565,江山,浙江省,1314茶（解放南路店）
22,24,赞0,24,妃子笑芝芝,913658374,0,,1055798632415849,江山,浙江省,小确茶（江山店）
126,11.8,赞2,8.8,火山口妃子笑荔枝-约250g,1509713136,0,7.46折,1034817717170181,兰溪,浙江省,鲜丰水果(金华兰溪府前店)
0,34.8,赞0,34.8,火山口妃子笑荔枝-约500g,1509553309,0,,1034817717170181,兰溪,浙江省,鲜丰水果(金华兰溪府前店)
4,11.8,赞0,8.8,火山口妃子笑荔枝-约250g,1509673717,0,7.46折,898151857832266,兰溪,浙江省,鲜丰水果（金华兰溪人民北路店）
0,34.8,赞0,34.8,火山口妃子笑荔枝-约500g,1509673715,0,,898151857832266,兰溪,浙江省,鲜丰水果（金华兰溪人民北路店）
0,18,赞0,18,妃子笑小核荔枝不少于500克,1131675960,0,,950065127544391,兰溪,浙江省,老钱水果
121,19.9,赞1,7.9,【冷藏更好吃】A级-妃子笑荔枝（粒果）不少于250g/份,1514074262,0,3.97折,1021438894014565,永康,浙江省,百果园（金华南苑路店）
0,67.8,赞0,67.8,【分享装】A级-妃子笑荔枝（粒果）不少于1.5kg/份,1537532927,0,,1021438894014565,永康,浙江省,百果园（金华南苑路店）
1,22.5,赞0,22.5,【1斤装】A级-妃子笑荔枝（粒果）不少于500g/份,1537225926,0,,1021438894014565,永康,浙江省,百果园（金华南苑路店）
220,19.9,赞1,7.9,【冷藏更好吃】A级-妃子笑荔枝（粒果）不少于250g/份,1513868932,0,3.97折,950825336705316,永康,浙江省,百果园(金华高圳路店)
0,67.8,赞0,67.8,【分享装】A级-妃子笑荔枝（粒果）不少于1.5kg/份,1537266029,0,,950825336705316,永康,浙江省,百果园(金华高圳路店)
6,22.5,赞0,22.5,【1斤装】A级-妃子笑荔枝（粒果）不少于500g/份,1537225916,0,,950825336705316,永康,浙江省,百果园(金华高圳路店)
23,19.9,赞0,7.9,【冷藏更好吃】A级-妃子笑荔枝（粒果）不少于250g/份,1514113151,0,3.97折,1052972543912811,永康,浙江省,百果园（金华高圳2店）
1,22.5,赞0,22.5,【1斤装】A级-妃子笑荔枝（粒果）不少于500g/份,1537491893,0,,1052972543912811,永康,浙江省,百果园（金华高圳2店）
0,67.8,赞0,67.8,【分享装】A级-妃子笑荔枝（粒果）不少于1.5kg/份,1537572472,0,,1052972543912811,永康,浙江省,百果园（金华高圳2店）
38,18.88,赞0,12.99,正宗小核妃子笑荔枝250克超甜哦 尝鲜装,1529868745,0,6.88折,846410386814861,永康,浙江省,优优鲜果切
19,29.99,赞0,25.8,正宗小核妃子笑荔枝1斤 口感超赞哦,1529593382,0,8.6折,846410386814861,永康,浙江省,优优鲜果切
11,20.88,赞0,18.8,正宗妃子笑荔枝剥盒300克,1531814125,0,9.0折,846410386814861,永康,浙江省,优优鲜果切
81,19.9,赞1,7.9,【冷藏更好吃】A级-妃子笑荔枝（粒果）不少于250g/份,1514152718,0,3.97折,1057512324366747,永康,浙江省,百果园(金华城东路店)
2,67.8,赞0,67.8,【分享装】A级-妃子笑荔枝（粒果）不少于1.5kg/份,1537493385,0,,1057512324366747,永康,浙江省,百果园(金华城东路店)
2,22.5,赞0,22.5,【1斤装】A级-妃子笑荔枝（粒果）不少于500g/份,1537491699,0,,1057512324366747,永康,浙江省,百果园(金华城东路店)
16,24,赞0,24,妃子笑芝芝,749024222,0,,949876148937323,永康,浙江省,小确茶(巴黎商街店)
0,9.9,赞0,9.9,妃子笑荔枝 酸酸甜甜很好吃/300g,1525444156,0,,937802995898660,永康,浙江省,贻果园水果店
72,9.9,赞0,8.8,火山口妃子笑荔枝-约250g,1536031385,0,8.89折,1042325320032545,义乌,浙江省,鲜丰水果(义乌银泰店)
8,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1509710664,0,,1042325320032545,义乌,浙江省,鲜丰水果(义乌银泰店)
160,9.9,赞1,8.8,火山口妃子笑荔枝-约250g,1509510756,0,8.89折,854338896444666,义乌,浙江省,鲜丰水果(义乌春江路店)
2,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1509710492,0,,854338896444666,义乌,浙江省,鲜丰水果(义乌春江路店)
26,9.9,赞1,8.8,火山口妃子笑荔枝-约250g,1536261997,0,8.89折,873880997605222,义乌,浙江省,鲜丰水果(义乌贝村路店)
0,22.8,赞0,22.8,火山口妃子笑荔枝-约500g,1509590543,0,,873880997605222,义乌,浙江省,鲜丰水果(义乌贝村路店)
37,13.8,赞1,9.8,【整果】正宗-妃子笑（半斤装】 口感棒 小核,1515268836,0,7.1折,854854292474824,义乌,浙江省,优优堂缤果
54,19.9,赞0,7.9,【冷藏更好吃】A级-妃子笑荔枝（粒果）不少于250g/份,1514113136,0,3.97折,1064530300926783,东阳,浙江省,百果园（东阳亭塘店）
0,67.8,赞0,67.8,【分享装】A级-妃子笑荔枝（粒果）不少于1.5kg/份,1537266170,0,,1064530300926783,东阳,浙江省,百果园（东阳亭塘店）
5,22.5,赞0,22.5,【1斤装】A级-妃子笑荔枝（粒果）不少于500g/份,1537491718,0,,1064530300926783,东阳,浙江省,百果园（东阳亭塘店）
42,19.9,赞0,7.9,【冷藏更好吃】A级-妃子笑荔枝（粒果）不少于250g/份,1513948514,0,3.97折,1021284275193557,东阳,浙江省,百果园（东阳人民路店）
0,67.8,赞0,67.8,【分享装】A级-妃子笑荔枝（粒果）不少于1.5kg/份,1537532852,0,,1021284275193557,东阳,浙江省,百果园（东阳人民路店）
4,22.5,赞0,22.5,【1斤装】A级-妃子笑荔枝（粒果）不少于500g/份,1537531247,0,,1021284275193557,东阳,浙江省,百果园（东阳人民路店）
1,19.8,赞0,19.8,妃子笑荔枝约400g,1542049944,0,,1109691882037207,东阳,浙江省,河头菜市场店
18,15,赞0,13,妃子笑荔枝(250g),1425035051,0,8.67折,923328956106326,东阳,浙江省,小红平价水果
1,28,赞0,25,妃子笑荔枝（500g）,1514498026,0,8.93折,923328956106326,东阳,浙江省,小红平价水果
0,28,赞0,28,妃子笑荔枝盒装（250g）,1514420722,0,,923328956106326,东阳,浙江省,小红平价水果
11,29,赞0,25,妃子笑荔枝（500g）,1526559353,0,8.62折,1070358571572502,东阳,浙江省,小旺平价水果
2,19.9,赞0,19.9,妃子笑荔枝,285157126,0,,1074614884167730,东阳,浙江省,老楼水果店
0,118,赞0,118,海南 妃子笑 荔枝8斤礼盒装,1197061912,0,,1084570618355076,东阳,浙江省,鑫源果业
0,29,赞0,29,妃子笑荔枝/500g 500g,1545717874,0,,1084570618355076,东阳,浙江省,鑫源果业
0,17,赞0,17,妃子笑红茶奶霜,1058008144,0,,1075336438657827,临海,浙江省,一杯便知答案茶
0,12,赞0,12,妃子笑乌龙,1057892168,0,,1075336438657827,临海,浙江省,一杯便知答案茶
0,16,赞0,16,妃子笑,853893600,0,,1084557733444603,临海,浙江省,Fun Pool（创意鲜榨、茶饮）
2,21.78,赞0,21.78,妃子笑荔枝（份）约500g,1493925867,0,,1069413678734637,温岭,浙江省,三和超市（开元店）
0,13,赞0,13,妃子笑奶盖（霜）,1005607701,0,,877944036673010,温岭,浙江省,1314
0,9,赞0,9,妃子笑乌龙,1005608701,0,,877944036673010,温岭,浙江省,1314
0,21.78,赞0,21.78,妃子笑荔枝（份）约500g,1494101225,0,,931180156313108,温岭,浙江省,三和超市（伊水苑店）
4,23.8,赞0,23.8,妃子笑荔枝（份）约500g,1491014742,0,,1004430823586384,温岭,浙江省,三和超市（锦江店）
0,21.78,赞0,21.78,妃子笑荔枝（份）约500g,1494222850,0,,1053582429261016,温岭,浙江省,三和超市（南屏店）
0,12,赞0,12,妃子笑(樱花晶冻),1521845196,0,,1094440453200807,温岭,浙江省,Rattat.tea砰砰手作茶
4,21.78,赞0,21.78,妃子笑荔枝（份）约500g,1493780236,0,,935896030387260,温岭,浙江省,三和超市（购物中心店）
0,21.78,赞0,21.78,妃子笑荔枝（份）约500g,1494211585,0,,955755959189293,温岭,浙江省,三和超市（文化路店）
0,21.78,赞0,21.78,妃子笑荔枝（份）约500g,1494524978,0,,1061476579194718,温岭,浙江省,三和超市（学仕家园店）
6,25.8,赞0,25.8,妃子笑荔枝 500g,1518930140,0,,1075993568626641,瑞安,浙江省,利民平价水果（东门店）
